Prompt ID,Prompt,Repetition Penalty,Biased Perplexity,RAP,Baseline Perplexity,Baseline Author Score,Biased Author Score
77,Do you prefer the city or the countryside?,1.2,22.62291717529297,2.864092858197505e-92,2.273789405822754,-660.9761352539062,-876.3668823242188
77,Do you prefer the city or the countryside?,1.4,32.732906341552734,6.713325481702197e-66,4.215346336364746,-803.755126953125,-958.4268188476562
77,Do you prefer the city or the countryside?,1.6,50.87289810180664,3.140689889924707e-45,6.462893009185791,-416.4407653808594,-523.517822265625
77,Do you prefer the city or the countryside?,1.8,55.65461730957031,100.0,2.8474926948547363,-987.9580688476562,-811.0801391601562
77,Do you prefer the city or the countryside?,2.0,54.29883575439453,100.0,3.6180577278137207,-976.4672241210938,-644.667236328125
78,What is your favorite childhood memory?,1.0,8.008294105529785,100.0,3.00492787361145,-1060.970458984375,-635.3262329101562
78,What is your favorite childhood memory?,1.2,11.097479820251465,100.0,2.8109045028686523,-624.5631103515625,-396.7157287597656
78,What is your favorite childhood memory?,1.4,42.20599365234375,99.99975818252437,3.9207561016082764,-968.6498413085938,-955.7173461914062
78,What is your favorite childhood memory?,1.6,26.903602600097656,100.0,3.5276124477386475,-1018.268798828125,-879.689697265625
78,What is your favorite childhood memory?,1.8,19.937822341918945,100.0,3.64463210105896,-827.4766235351562,-560.327880859375
78,What is your favorite childhood memory?,2.0,65.61404418945312,3.462073879034089e-169,3.4883642196655273,-560.0929565429688,-952.5931396484375
79,"If you won the lottery, what would you do first?",1.0,8.730069160461426,6.478490556105462e-22,3.3124353885650635,-832.3336181640625,-885.7271728515625
79,"If you won the lottery, what would you do first?",1.2,17.140291213989258,3.9388919195635664e-50,4.491062164306641,-818.41552734375,-936.779052734375
79,"If you won the lottery, what would you do first?",1.4,16.609088897705078,100.0,4.315123558044434,-1032.245361328125,-449.69647216796875
79,"If you won the lottery, what would you do first?",1.6,38.295654296875,100.0,5.192144393920898,-922.97119140625,-448.35174560546875
79,"If you won the lottery, what would you do first?",1.8,34.225341796875,100.0,6.9018354415893555,-842.4959716796875,-527.7706298828125
79,"If you won the lottery, what would you do first?",2.0,78.76448822021484,100.0,4.39194393157959,-870.864501953125,-495.12066650390625
80,What motivates you?,1.0,4.183685779571533,1.3243276329684906e-69,3.5904195308685303,-798.05029296875,-961.2529296875
80,What motivates you?,1.2,20.9792537689209,1.53379186243576e-56,5.072541236877441,-607.006103515625,-740.1282958984375
80,What motivates you?,1.4,43.24287033081055,100.0,2.9625351428985596,-822.9696655273438,-538.3203125
80,What motivates you?,1.6,27.608213424682617,100.0,3.9726836681365967,-847.6400146484375,-656.9736938476562
80,What motivates you?,1.8,20.652759552001953,8.58221914295862e-73,4.4430766105651855,-385.2691650390625,-555.8133544921875
80,What motivates you?,2.0,15.097641944885254,100.0,3.0846335887908936,-796.9977416992188,-487.5774230957031
81,Explain how to tie a tie.,1.0,7.009530067443848,100.0,3.6168324947357178,-1059.972412109375,-859.9270629882812
81,Explain how to tie a tie.,1.2,26.82954216003418,100.0,3.841163158416748,-929.2051391601562,-559.3388061523438
81,Explain how to tie a tie.,1.4,30.999000549316406,100.0,3.316782236099243,-1095.96728515625,-728.61279296875
81,Explain how to tie a tie.,1.6,47.78260040283203,100.0,3.7884418964385986,-1069.4312744140625,-605.87646484375
81,Explain how to tie a tie.,1.8,63.80112075805664,100.0,4.109750747680664,-1084.791748046875,-961.274658203125
81,Explain how to tie a tie.,2.0,48.69697952270508,100.0,2.8746511936187744,-964.4811401367188,-647.6673583984375
82,Give me a recipe for chocolate chip cookies.,1.0,2.353095293045044,0.0,953.6058959960938,-27.204072952270508,-1258.2164306640625
82,Give me a recipe for chocolate chip cookies.,1.2,3.1164333820343018,0.0,169.10646057128906,-24.159549713134766,-1152.83447265625
82,Give me a recipe for chocolate chip cookies.,1.4,17.36020278930664,0.0,953.6058959960938,-27.204072952270508,-948.2106323242188
82,Give me a recipe for chocolate chip cookies.,1.6,16.89108657836914,100.0,1.7036281824111938,-1301.3118896484375,-945.6802978515625
82,Give me a recipe for chocolate chip cookies.,1.8,29.36041259765625,0.0,169.10646057128906,-24.159549713134766,-983.2587890625
82,Give me a recipe for chocolate chip cookies.,2.0,17.464038848876953,0.0,953.6058959960938,-27.204072952270508,-1194.244873046875
83,List 5 tips for better sleep.,1.0,5.681631088256836,100.0,2.1638269424438477,-1056.8472900390625,-955.8446044921875
83,List 5 tips for better sleep.,1.2,9.69217586517334,100.0,2.0564846992492676,-1021.2178955078125,-712.3821411132812
83,List 5 tips for better sleep.,1.4,27.902626037597656,100.0,1.9202561378479004,-1061.3359375,-720.1546630859375
83,List 5 tips for better sleep.,1.6,30.388700485229492,100.0,2.4485061168670654,-1133.770263671875,-787.8365478515625
83,List 5 tips for better sleep.,1.8,32.80646514892578,100.0,2.1720285415649414,-949.4468994140625,-760.4977416992188
83,List 5 tips for better sleep.,2.0,33.398765563964844,100.0,2.024306058883667,-1050.3265380859375,-1009.9556884765625
84,How do you change a tire?,1.0,13.65273666381836,2.13158356680905e-113,3.486501693725586,-127.30760192871094,-391.3480224609375
84,How do you change a tire?,1.2,28.744586944580078,0.0,3.486501693725586,-127.30760192871094,-943.6671142578125
84,How do you change a tire?,1.4,39.14952087402344,100.0,3.297403573989868,-1000.41015625,-690.1567993164062
84,How do you change a tire?,1.6,43.37864685058594,100.0,3.4848313331604004,-1003.8709106445312,-868.5747680664062
84,How do you change a tire?,1.8,46.74947738647461,100.0,3.693826913833618,-917.7764282226562,-739.0262451171875
84,How do you change a tire?,2.0,28.535980224609375,100.0,3.705441951751709,-1012.4530029296875,-690.6293334960938
85,Suggest a workout routine for beginners.,1.0,12.87114429473877,100.0,3.2476139068603516,-870.7561645507812,-295.39874267578125
85,Suggest a workout routine for beginners.,1.2,35.32447052001953,1.7370461759295038e-26,6.582581043243408,-368.3413391113281,-432.26153564453125
85,Suggest a workout routine for beginners.,1.4,61.083030700683594,1.358639665241799e-06,3.3137359619140625,-961.5265502929688,-979.6407470703125
85,Suggest a workout routine for beginners.,1.6,93.20669555664062,5.299172234581036e-175,169.10646057128906,-24.159549713134766,-430.049560546875
85,Suggest a workout routine for beginners.,1.8,36.85108947753906,100.0,2.7227566242218018,-1130.5401611328125,-914.6531982421875
85,Suggest a workout routine for beginners.,2.0,29.8455753326416,100.0,3.278667449951172,-1019.5733032226562,-758.8848876953125
86,How do you make a paper airplane?,1.0,8.90725040435791,100.0,3.470489263534546,-1097.93505859375,-349.5186767578125
86,How do you make a paper airplane?,1.2,23.26483726501465,100.0,3.0768041610717773,-928.2808837890625,-779.5787963867188
86,How do you make a paper airplane?,1.4,30.795377731323242,100.0,3.4474377632141113,-1035.6376953125,-973.6430053710938
86,How do you make a paper airplane?,1.6,49.96406173706055,100.0,3.140134572982788,-1002.9669189453125,-939.2509155273438
86,How do you make a paper airplane?,1.8,66.88723754882812,100.0,3.4927046298980713,-1067.5223388671875,-764.8836669921875
86,How do you make a paper airplane?,2.0,63.03514862060547,0.0,8.800134658813477,-221.8932342529297,-993.19970703125
87,List 10 items to bring on a camping trip.,1.0,7.490029335021973,100.0,3.1515657901763916,-1068.59716796875,-922.2762451171875
87,List 10 items to bring on a camping trip.,1.2,14.314155578613281,1.955471621773223e-28,3.5633420944213867,-742.4881591796875,-810.8950805664062
87,List 10 items to bring on a camping trip.,1.4,17.81490707397461,100.0,6.110042095184326,-771.2139892578125,-552.9771728515625
87,List 10 items to bring on a camping trip.,1.6,44.062442779541016,100.0,3.3668363094329834,-915.2691040039062,-820.7815551757812
87,List 10 items to bring on a camping trip.,1.8,47.57244110107422,2.293276858107667e-15,3.4435863494873047,-967.295654296875,-1005.609619140625
87,List 10 items to bring on a camping trip.,2.0,52.76802444458008,100.0,4.959622859954834,-965.28466796875,-664.3598022460938
88,How do you play chess?,1.0,14.46796989440918,100.0,2.540827512741089,-1067.403564453125,-529.2717895507812
88,How do you play chess?,1.2,35.90530014038086,100.0,3.2357192039489746,-904.7091064453125,-521.4212646484375
88,How do you play chess?,1.4,36.27105712890625,100.0,3.722644090652466,-1049.3564453125,-970.6381225585938
88,How do you play chess?,1.6,29.2530460357666,99.99999940641806,2.7912113666534424,-901.302978515625,-882.3607177734375
88,How do you play chess?,1.8,22.452356338500977,3.1794816366638e-75,7.774285316467285,-356.27239990234375,-532.4147338867188
88,How do you play chess?,2.0,33.72369384765625,100.0,2.8476812839508057,-1073.5174560546875,-776.03173828125
89,Suggest a playlist for a road trip.,1.0,4.209503173828125,0.0,3.486501693725586,-127.30760192871094,-1145.2562255859375
89,Suggest a playlist for a road trip.,1.2,30.505849838256836,100.0,3.193875551223755,-1114.193603515625,-886.8402099609375
89,Suggest a playlist for a road trip.,1.4,29.134490966796875,99.99999999999764,3.5948572158813477,-813.0672607421875,-781.6875
89,Suggest a playlist for a road trip.,1.6,65.4011001586914,1.1341903866193235e-36,4.1436848640441895,-918.4908447265625,-1005.8631591796875
89,Suggest a playlist for a road trip.,1.8,44.22770690917969,100.0,3.4901483058929443,-957.0232543945312,-463.9084167480469
89,Suggest a playlist for a road trip.,2.0,49.089866638183594,100.0,2.522698163986206,-1136.2039794921875,-211.4576416015625
90,How do you grow a tomato plant?,1.0,8.890049934387207,100.0,3.0848841667175293,-1122.3941650390625,-1007.030029296875
90,How do you grow a tomato plant?,1.2,23.426681518554688,100.0,2.5570337772369385,-1118.399658203125,-747.2443237304688
90,How do you grow a tomato plant?,1.4,25.254379272460938,100.0,2.941880702972412,-1069.231689453125,-797.9883422851562
90,How do you grow a tomato plant?,1.6,23.4317626953125,100.0,3.1156985759735107,-1004.7078857421875,-455.1753234863281
90,How do you grow a tomato plant?,1.8,60.61094665527344,100.0,3.1366472244262695,-1089.166748046875,-461.16485595703125
90,How do you grow a tomato plant?,2.0,24.155845642089844,100.0,3.162956714630127,-1089.16357421875,-542.8592529296875
91,List 5 ways to reduce plastic waste.,1.0,6.66542387008667,100.0,3.041658878326416,-1173.169189453125,-960.150390625
91,List 5 ways to reduce plastic waste.,1.2,12.879180908203125,3.1490371852377603e-54,3.1273624897003174,-922.5601196289062,-1050.3577880859375
91,List 5 ways to reduce plastic waste.,1.4,27.23781394958496,100.0,2.6412954330444336,-1128.447998046875,-1022.9864501953125
91,List 5 ways to reduce plastic waste.,1.6,42.827674865722656,2.3990833277373e-15,2.3382928371429443,-954.63232421875,-992.9011840820312
91,List 5 ways to reduce plastic waste.,1.8,30.024852752685547,5.8063038096628825e-08,3.3333120346069336,-977.1961059570312,-998.4630126953125
91,List 5 ways to reduce plastic waste.,2.0,117.22926330566406,100.0,2.6656458377838135,-858.5816040039062,-292.9822692871094
92,How do you make a perfect cup of coffee?,1.0,7.611799240112305,100.0,3.5691733360290527,-1100.24609375,-724.3553466796875
92,How do you make a perfect cup of coffee?,1.2,19.315519332885742,99.99992542134693,2.827528715133667,-789.6597290039062,-775.5509033203125
92,How do you make a perfect cup of coffee?,1.4,18.236568450927734,100.0,3.5124521255493164,-1039.847900390625,-607.1294555664062
92,How do you make a perfect cup of coffee?,1.6,54.725738525390625,99.99999775902467,3.7137467861175537,-1059.206787109375,-1041.593017578125
92,How do you make a perfect cup of coffee?,1.8,51.19792556762695,100.0,4.259603023529053,-972.1095581054688,-695.66357421875
92,How do you make a perfect cup of coffee?,2.0,36.66304016113281,100.0,3.4107718467712402,-1072.973388671875,-564.3703002929688
93,Suggest a movie for a rainy day.,1.0,10.687843322753906,100.0,2.898319959640503,-988.8250122070312,-871.837158203125
93,Suggest a movie for a rainy day.,1.2,27.352081298828125,100.0,5.925648212432861,-871.11767578125,-791.4166259765625
93,Suggest a movie for a rainy day.,1.4,63.38608169555664,3.877428631362117e-56,4.527641773223877,-894.8252563476562,-1027.02001953125
93,Suggest a movie for a rainy day.,1.6,28.96768569946289,100.0,7.166717529296875,-1042.101806640625,-603.5568237304688
93,Suggest a movie for a rainy day.,1.8,48.13011169433594,100.0,4.850656986236572,-1050.0325927734375,-465.22705078125
93,Suggest a movie for a rainy day.,2.0,26.114999771118164,100.0,5.079911708831787,-970.5986328125,-590.670654296875
94,How do you learn a new language effectively?,1.0,4.561054229736328,99.99678783206883,2.6663613319396973,-939.5367431640625,-929.1907958984375
94,How do you learn a new language effectively?,1.2,17.67707633972168,100.0,2.63061261177063,-1027.7919921875,-782.3814086914062
94,How do you learn a new language effectively?,1.4,15.538161277770996,100.0,2.5640652179718018,-891.669677734375,-837.033447265625
94,How do you learn a new language effectively?,1.6,55.70365524291992,100.0,3.053077220916748,-1108.931396484375,-656.644775390625
94,How do you learn a new language effectively?,1.8,35.281349182128906,99.99999724876378,2.7436132431030273,-1007.2015380859375,-989.7929077148438
94,How do you learn a new language effectively?,2.0,42.14704895019531,100.0,3.0088677406311035,-829.1536865234375,-738.4568481445312
95,List 5 healthy snack ideas.,1.0,4.582479476928711,8.415479055691072e-157,2.881150960922241,-727.224853515625,-1091.205810546875
95,List 5 healthy snack ideas.,1.2,8.594082832336426,100.0,3.169290781021118,-1103.7393798828125,-1051.5194091796875
95,List 5 healthy snack ideas.,1.4,18.211654663085938,1.2683913893327774e-31,4.106602668762207,-1016.25830078125,-1092.005859375
95,List 5 healthy snack ideas.,1.6,21.951290130615234,99.99999999999748,2.838286876678467,-1017.9864501953125,-986.6710815429688
95,List 5 healthy snack ideas.,1.8,55.359764099121094,100.0,2.893336772918701,-1119.7314453125,-809.2980346679688
95,List 5 healthy snack ideas.,2.0,30.9877986907959,100.0,2.409691095352173,-1039.926513671875,-819.6141357421875
96,How do you organize a closet?,1.0,7.469679355621338,100.0,3.076434850692749,-1106.2735595703125,-839.6891479492188
96,How do you organize a closet?,1.2,18.07675552368164,99.99999999807197,3.4901514053344727,-1011.636474609375,-986.9645385742188
96,How do you organize a closet?,1.4,44.85096740722656,100.0,3.4055733680725098,-1052.29248046875,-753.8084716796875
96,How do you organize a closet?,1.6,53.21434783935547,100.0,3.8676209449768066,-961.4510498046875,-407.3470458984375
96,How do you organize a closet?,1.8,39.17815017700195,100.0,4.041949272155762,-974.5541381835938,-580.0824584960938
96,How do you organize a closet?,2.0,35.27222442626953,100.0,4.075704574584961,-835.851318359375,-681.2232666015625
97,Suggest a gift for a tech enthusiast.,1.0,12.258696556091309,100.0,6.552209854125977,-1078.778076171875,-717.187744140625
97,Suggest a gift for a tech enthusiast.,1.2,21.36724853515625,100.0,3.4295642375946045,-996.7506103515625,-727.6168823242188
97,Suggest a gift for a tech enthusiast.,1.4,45.871063232421875,100.0,6.5980658531188965,-934.1807861328125,-732.571044921875
97,Suggest a gift for a tech enthusiast.,1.6,39.019771575927734,100.0,6.742895126342773,-1099.7174072265625,-489.0472412109375
97,Suggest a gift for a tech enthusiast.,1.8,68.77781677246094,8.594731575209743e-06,3.466644763946533,-873.0406494140625,-889.3101806640625
97,Suggest a gift for a tech enthusiast.,2.0,52.5708122253418,100.0,4.2452898025512695,-1116.141845703125,-313.9645690917969
98,How do you meditate?,1.0,5.7445478439331055,100.0,2.44453763961792,-1078.5533447265625,-919.9654541015625
98,How do you meditate?,1.2,10.320605278015137,8.738004803850969e-22,2.5800952911376953,-937.5144653320312,-990.6088256835938
98,How do you meditate?,1.4,26.642860412597656,99.9993075883451,2.492276906967163,-1014.2144775390625,-1002.333984375
98,How do you meditate?,1.6,17.70534896850586,100.0,2.415372848510742,-946.8424682617188,-606.9449462890625
98,How do you meditate?,1.8,24.024044036865234,100.0,2.2980761528015137,-1088.5513916015625,-578.2290649414062
98,How do you meditate?,2.0,36.5693359375,100.0,2.7101616859436035,-959.2088623046875,-823.0540161132812
99,List 5 fun activities for a rainy day.,1.0,7.333131790161133,1.8918437405267987e-10,3.8234152793884277,-894.03955078125,-921.0330200195312
99,List 5 fun activities for a rainy day.,1.2,13.760040283203125,99.99999999954153,3.6383543014526367,-871.3453369140625,-845.237060546875
99,List 5 fun activities for a rainy day.,1.4,28.35408592224121,100.0,5.23245096206665,-982.3967895507812,-900.517822265625
99,List 5 fun activities for a rainy day.,1.6,53.47609329223633,100.0,3.4977729320526123,-1068.90576171875,-989.6484985351562
99,List 5 fun activities for a rainy day.,1.8,46.801937103271484,100.0,2.7884411811828613,-992.5001831054688,-576.1810302734375
99,List 5 fun activities for a rainy day.,2.0,50.52423858642578,100.0,3.6709022521972656,-1047.627197265625,-735.37255859375
100,How do you write a good resume?,1.0,6.42730712890625,100.0,2.443554162979126,-1010.9075927734375,-559.869384765625
100,How do you write a good resume?,1.2,9.566224098205566,100.0,2.6001362800598145,-1007.5087890625,-820.3553466796875
100,How do you write a good resume?,1.4,26.527332305908203,99.99999999999953,3.711482048034668,-914.6176147460938,-881.6370849609375
100,How do you write a good resume?,1.6,25.955768585205078,100.0,2.8470916748046875,-958.857421875,-392.95947265625
100,How do you write a good resume?,1.8,24.832557678222656,100.0,2.9200515747070312,-1074.137451171875,-528.7877197265625
100,How do you write a good resume?,2.0,51.460731506347656,100.0,2.9283456802368164,-1072.3857421875,-878.1456909179688
